Scenario,Type,ID,Text Prompt,Video Path,CogVideoX,easyanimatev4,gen3,vidu,tongyi,minimax,qingying,luma1.6,luma,kling1.5,opensora1.2,kling,pika,Mochi-1
Merge User-Input,t2v,351,"A close-up shot of a hummingbird hovering in front of a brightly colored flower, its wings a blur of motion. The camera focuses on the precision of its hovering, the quick darting movements, and the delicate sipping of nectar.",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00351.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00351.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00351.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/t2v/gen3_00351.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00351.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/tongyi/t2v/tongyi_00351.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00351.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00351.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/t2v/luma1.6_00351.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00351.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/t2v/kling1.5_00351.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00351.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00351.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00351.mp4
Merge User-Input,t2v,352,"A wide shot of an eagle gliding effortlessly over a deep canyon, its wings fully extended. The camera captures the bird__ sharp eyes scanning the terrain below, the slight adjustments of its wing feathers, and the freedom of flight.",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00352.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00352.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00352.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/t2v/gen3_00352.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00352.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/tongyi/t2v/tongyi_00352.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00352.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00352.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/t2v/luma1.6_00352.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00352.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/t2v/kling1.5_00352.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00352.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00352.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00352.mp4
Merge User-Input,t2v,353,"A close-up shot of a lioness moving stealthily through tall grass, her body low to the ground as she prepares to pounce. The camera follows her deliberate, silent steps and the tension in her muscles as she locks onto her target.",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00353.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00353.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00353.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/t2v/gen3_00353.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00353.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/tongyi/t2v/tongyi_00353.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00353.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00353.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00353.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/t2v/kling1.5_00353.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00353.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00353.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00353.mp4
Merge User-Input,t2v,354,"On a rainy night in Paris, two characters__n artist and a musician__eet by chance under a streetlamp. The camera captures their initial awkward interaction, slowly zooming in as they share an umbrella and exchange shy glances. The animation is soft and atmospheric, with the rain adding a gentle rhythm to the scene and the characters_ expressions conveying the beginning of a tender connection.",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00354.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00354.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00354.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/t2v/gen3_00354.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00354.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00354.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00354.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/t2v/luma1.6_00354.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00354.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/t2v/kling1.5_00354.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00354.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00354.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00354.mp4
Merge User-Input,t2v,355,"On a rainy night in Paris, two characters__n artist and a musician__eet by chance under a streetlamp. The camera captures their initial awkward interaction, slowly zooming in as they share an umbrella and exchange shy glances. The animation is soft and atmospheric, with the rain adding a gentle rhythm to the scene and the characters_ expressions conveying the beginning of a tender connection.",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00355.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00355.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00355.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/t2v/gen3_00355.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00355.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00355.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00355.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/t2v/luma1.6_00355.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00355.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/t2v/kling1.5_00355.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00355.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00355.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00355.mp4
Merge User-Input,t2v,356,"In a magical, floating island world, a young adventurer with a jetpack soars through the sky, dodging floating rocks and mystical creatures. The camera follows the adventurer from behind, offering a sweeping view of the vast, interconnected islands, each with its unique terrain and ecosystem. The animation features fluid, high-speed flying sequences, with the adventurer narrowly avoiding obstacles and discovering hidden treasure.",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00356.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00356.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00356.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/t2v/gen3_00356.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00356.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/tongyi/t2v/tongyi_00356.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00356.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00356.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/t2v/luma1.6_00356.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00356.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/t2v/kling1.5_00356.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00356.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00356.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00356.mp4
Merge User-Input,t2v,357,"A close-up shot of a two-headed snake slithering across a sandy desert floor. The camera captures the coordinated movements of both heads, the smooth scales of its body, and the unique challenges of its dual nature.",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00357.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00357.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00357.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/t2v/gen3_00357.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00357.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/tongyi/t2v/tongyi_00357.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00357.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00357.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/t2v/luma1.6_00357.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00357.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/t2v/kling1.5_00357.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00357.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00357.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00357.mp4
Merge User-Input,t2v,358,"An aerial shot of a flock of geese flying in a perfect V-formation across a clear sky. The camera follows their precise alignment, the synchronized flapping of wings, and the aerodynamic efficiency of their flight pattern.",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00358.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00358.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00358.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/t2v/gen3_00358.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00358.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/tongyi/t2v/tongyi_00358.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00358.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00358.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/t2v/luma1.6_00358.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00358.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/t2v/kling1.5_00358.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00358.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00358.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00358.mp4
Merge User-Input,t2v,359,"A close-up shot of a mythical hydra creature regenerating its severed heads in a dark, mystical swamp. The camera captures the eerie process, with new heads sprouting and the creature__ menacing eyes glowing in the low light.",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00359.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00359.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00359.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/t2v/gen3_00359.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00359.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00359.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00359.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/t2v/luma1.6_00359.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00359.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/t2v/kling1.5_00359.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00359.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00359.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00359.mp4
Merge User-Input,t2v,360,"A medium shot of a centipede moving through a pile of dry leaves, its numerous legs working in a wave-like motion. The camera follows the undulating pattern of its body and the coordination of its many limbs.",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00360.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00360.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00360.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/t2v/gen3_00360.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00360.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/tongyi/t2v/tongyi_00360.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00360.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00360.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/t2v/luma1.6_00360.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00360.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/t2v/kling1.5_00360.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00360.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00360.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00360.mp4
Merge User-Input,t2v,361,"A close-up shot of a spider weaving a complex web between two tree branches. The camera captures the detailed movements of its eight legs as it skillfully spins the silk, creating a symmetrical pattern.",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00361.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00361.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00361.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/t2v/gen3_00361.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00361.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/tongyi/t2v/tongyi_00361.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00361.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00361.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/t2v/luma1.6_00361.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00361.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/t2v/kling1.5_00361.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00361.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00361.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00361.mp4
Merge User-Input,t2v,362,"A medium shot of a group of monkeys sitting on a tree branch, grooming each other. The camera focuses on their detailed interactions, the gentle picking of fur, and the social bonds evident in their behavior.",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00362.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00362.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00362.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/t2v/gen3_00362.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00362.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/tongyi/t2v/tongyi_00362.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00362.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00362.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/t2v/luma1.6_00362.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00362.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/t2v/kling1.5_00362.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00362.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00362.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00362.mp4
Merge User-Input,t2v,363,"A high-paced shot of a pack of wolves working together to hunt a deer in a forest. The camera captures their coordinated movements, strategic positioning, and the silent communication among the pack members as they close in on their prey.",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00363.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00363.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00363.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/t2v/gen3_00363.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00363.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/tongyi/t2v/tongyi_00363.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00363.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00363.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/t2v/luma1.6_00363.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00363.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/t2v/kling1.5_00363.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00363.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00363.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00363.mp4
